# 847 Layer-(c) reference-reachability — per-reference. MEASURE not verdict. INPUT for ai-01 synthesis. GATED jsboige ratification. 0 prod CSV.
"# bucket in {wikipedia-stable, archive-repointed, dictionary-known, alive, dead, unknown, unparseable}. WMF/archive/dictionary = deterministic allowlist; long-tail = read-only HEAD probe."
pk,lang,host,url,bucket
1140,en,en.wikipedia.org,https://en.wikipedia.org/wiki/System_justification,wikipedia-stable
1141,en,en.wikipedia.org,https://en.wikipedia.org/wiki/List_of_cognitive_biases#Continued_influence_effect,wikipedia-stable
1142,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/R%C3%A9actance_(psychologie),wikipedia-stable
1142,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Reactance_(psychology),wikipedia-stable
1143,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Omission_bias,wikipedia-stable
1144,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Information_bias_(psychology),wikipedia-stable
1145,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Loi_de_futilit%C3%A9_de_Parkinson,wikipedia-stable
1145,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Law_of_triviality,wikipedia-stable
1146,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Biais_%C3%A9gocentrique,wikipedia-stable
1146,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Egocentric_bias,wikipedia-stable
1147,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Congruence_bias,wikipedia-stable
1148,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Effort_justification,wikipedia-stable
1149,en,en.wikipedia.org,https://en.wikipedia.org/wiki/List_of_cognitive_biases#Processing_difficulty_effect,wikipedia-stable
1150,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Effet_Ikea,wikipedia-stable
1150,en,en.wikipedia.org,https://en.wikipedia.org/wiki/IKEA_effect,wikipedia-stable
1151,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Co%C3%BBt_irr%C3%A9cup%C3%A9rable,wikipedia-stable
1151,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Sunk_cost#Psychological_factors,wikipedia-stable
1152,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Effet_de_disposition,wikipedia-stable
1152,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Disposition_effect,wikipedia-stable
1153,en,en.wikipedia.org,https://en.wikipedia.org/wiki/List_of_cognitive_biases#Consistency_bias,wikipedia-stable
1154,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Mood_congruence,wikipedia-stable
1155,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Biais_r%C3%A9trospectif,wikipedia-stable
1155,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Hindsight_bias,wikipedia-stable
1156,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Choice-supportive_bias,wikipedia-stable
1157,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Aversion_%C3%A0_la_d%C3%A9possession,wikipedia-stable
1157,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Endowment_effect,wikipedia-stable
1158,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Belief_bias,wikipedia-stable
1159,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Ostrich_effect,wikipedia-stable
1160,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Biais_de_normalit%C3%A9,wikipedia-stable
1160,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Normalcy_bias,wikipedia-stable
1161,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Subjective_validation,wikipedia-stable
1162,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Outcome_bias,wikipedia-stable
1163,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Hypocrisie_morale,wikipedia-stable
1163,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Self-licensing,wikipedia-stable
1164,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Mind_projection_fallacy,wikipedia-stable
1165,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Psychological_projection,wikipedia-stable
1165,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%B5%D0%BA%D1%86%D0%B8%D1%8F_(%D0%BF%D1%81%D0%B8%D1%85%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F),wikipedia-stable
1166,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Buck_passing,wikipedia-stable
1167,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Blâmer_la_victime,wikipedia-stable
1167,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Victim_blaming,wikipedia-stable
1168,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Self-blame_(psychology),wikipedia-stable
1169,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Distorsion_cognitive#Personnalisation,wikipedia-stable
1169,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Cognitive_distortion#Personalization_and_blaming,wikipedia-stable
1170,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Distorsion_cognitive#Argument_du_changement,wikipedia-stable
1170,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Cognitive_distortion#Fallacy_of_change,wikipedia-stable
1171,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Distorsion_cognitive#Avoir_toujours_raison,wikipedia-stable
1171,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Cognitive_distortion#Always_being_right,wikipedia-stable
1172,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Empathy_gap,wikipedia-stable
1173,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/%C3%89gotisme,wikipedia-stable
1173,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Egotism,wikipedia-stable
1174,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Idola_specus,wikipedia-stable
1175,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Biais_d%27attribution,wikipedia-stable
1175,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Attribution_bias,wikipedia-stable
1176,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Effet_acteur-observateur,wikipedia-stable
1176,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Actor%E2%80%93observer_asymmetry,wikipedia-stable
1177,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Dispositional_attribution,wikipedia-stable
1178,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Erreur_fondamentale_d%27attribution,wikipedia-stable
1178,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Fundamental_attribution_error,wikipedia-stable
1179,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Defensive_attribution_hypothesis,wikipedia-stable
1180,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Biais_d%27attribution_hostile,wikipedia-stable
1180,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Hostile_attribution_bias,wikipedia-stable
1181,en,handwiki.org,https://handwiki.org/wiki/Philosophy:Illusion_of_external_agency,alive
1182,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Moral_luck,wikipedia-stable
1183,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Trait_ascription_bias,wikipedia-stable
1184,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Ultimate_attribution_error,wikipedia-stable
1185,en,rationalwiki.org,http://rationalwiki.org/wiki/Fallacy_of_opposition#Fallacy_of_prejudice,dead
1186,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Reactive_devaluation,wikipedia-stable
1187,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Not_invented_here,wikipedia-stable
1187,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Not_invented_here,wikipedia-stable
1188,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Collective_narcissism,wikipedia-stable
1189,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Island_mentality,wikipedia-stable
1190,en,en.wikipedia.org,https://en.wikipedia.org/wiki/In-group_favoritism,wikipedia-stable
1191,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Out-group_homogeneity,wikipedia-stable
1192,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Effet_d%27appartenance_ethnique,wikipedia-stable
1192,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Cross-race_effect,wikipedia-stable
1193,en,skepdic.com,http://skepdic.com/proportionalitybias.html,dictionary-known
1194,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Théorie_du_complot,wikipedia-stable
1194,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conspiracy_theory,wikipedia-stable
1195,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Furtive_fallacy,wikipedia-stable
1196,en,fallacyfiles.org,http://www.fallacyfiles.org/regressf.html,dictionary-known
1197,en,rationalwiki.org,http://rationalwiki.org/wiki/Galileo_gambit,dead
1198,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Essentialisme,wikipedia-stable
1198,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Essentialism,wikipedia-stable
1198,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%AD%D1%81%D1%81%D0%B5%D0%BD%D1%86%D0%B8%D0%B0%D0%BB%D0%B8%D0%B7%D0%BC,wikipedia-stable
1198,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Essencialismo,wikipedia-stable
1198,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D9%85%D8%A7%D9%87%D9%88%D9%8A%D8%A9,wikipedia-stable
1198,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Esencialismo,wikipedia-stable
1198,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E6%9C%AC%E8%B4%A8%E4%B8%BB%E4%B9%89,wikipedia-stable
1198,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%B0%D8%A7%D8%AA%E2%80%8C%D8%A8%D8%A7%D9%88%D8%B1%DB%8C,wikipedia-stable
1199,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/St%C3%A9r%C3%A9otype,wikipedia-stable
1199,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Stereotype,wikipedia-stable
1200,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Group_attribution_error,wikipedia-stable
1201,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Implicit_stereotype,wikipedia-stable
1202,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Ethnocentrisme,wikipedia-stable
1202,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Ethnocentrism,wikipedia-stable
1202,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%AD%D1%82%D0%BD%D0%BE%D1%86%D0%B5%D0%BD%D1%82%D1%80%D0%B8%D0%B7%D0%BC,wikipedia-stable
1202,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Etnocentrismo,wikipedia-stable
1202,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%B9%D8%B1%D8%A7%D9%82%D9%8A%D8%A9,wikipedia-stable
1202,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Etnocentrismo,wikipedia-stable
1202,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E6%B0%91%E6%97%8F%E4%B8%AD%E5%BF%83%E4%B8%BB%E4%B9%89,wikipedia-stable
1202,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D9%82%D9%88%D9%85%E2%80%8C%D9%85%D8%AF%D8%A7%D8%B1%DB%8C,wikipedia-stable
1203,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Discrimination,wikipedia-stable
1203,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Discrimination,wikipedia-stable
1203,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%94%D0%B8%D1%81%D0%BA%D1%80%D0%B8%D0%BC%D0%B8%D0%BD%D0%B0%D1%86%D0%B8%D1%8F,wikipedia-stable
1203,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Discrimina%C3%A7%C3%A3o,wikipedia-stable
1203,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%AA%D9%85%D9%8A%D9%8A%D8%B2,wikipedia-stable
1203,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Discriminaci%C3%B3n,wikipedia-stable
1203,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E6%AD%A7%E8%A6%96,wikipedia-stable
1203,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%AA%D8%A8%D8%B9%DB%8C%D8%B6,wikipedia-stable
1204,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Racisme,wikipedia-stable
1204,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Racism,wikipedia-stable
1204,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%B8%D0%B7%D0%BC,wikipedia-stable
1204,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Racismo,wikipedia-stable
1204,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%B9%D9%86%D8%B5%D8%B1%D9%8A%D8%A9,wikipedia-stable
1204,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Racismo,wikipedia-stable
1204,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E7%A7%8D%E6%97%8F%E4%B8%BB%E4%B9%89,wikipedia-stable
1204,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D9%86%DA%98%D8%A7%D8%AF%D9%BE%D8%B1%D8%B3%D8%AA%DB%8C,wikipedia-stable
1205,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Sexisme,wikipedia-stable
1205,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Sexism,wikipedia-stable
1205,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BA%D1%81%D0%B8%D0%B7%D0%BC,wikipedia-stable
1205,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Sexismo,wikipedia-stable
1205,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%AA%D8%AD%D9%8A%D8%B2%20%D8%AC%D9%86%D8%B3%D9%8A,wikipedia-stable
1205,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Sexismo,wikipedia-stable
1205,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E6%80%A7%E5%88%A5%E6%AD%A7%E8%A6%96,wikipedia-stable
1205,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%AC%D9%86%D8%B3%DB%8C%D8%AA%E2%80%8C%DA%AF%D8%B1%D8%A7%DB%8C%DB%8C,wikipedia-stable
1206,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/H%C3%A9t%C3%A9ronormativit%C3%A9,wikipedia-stable
1206,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Heteronormativity,wikipedia-stable
1206,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%93%D0%B5%D1%82%D0%B5%D1%80%D0%BE%D0%BD%D0%BE%D1%80%D0%BC%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D0%BE%D1%81%D1%82%D1%8C,wikipedia-stable
1206,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Heteronormatividade,wikipedia-stable
1206,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D9%85%D8%B9%D9%8A%D8%A7%D8%B1%D9%8A%D8%A9%20%D9%85%D8%BA%D8%A7%D9%8A%D8%B1%D8%A9,wikipedia-stable
1206,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Heteronormatividad,wikipedia-stable
1206,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E5%BC%82%E6%80%A7%E6%81%8B%E6%9C%AC%E4%BD%8D,wikipedia-stable
1206,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%AF%DA%AF%D8%B1%D8%AC%D9%86%D8%B3%E2%80%8C%DA%AF%D8%B1%D8%A7%D9%87%D9%86%D8%AC%D8%A7%D8%B1%DB%8C,wikipedia-stable
1207,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Amatonormativit%C3%A9,wikipedia-stable
1207,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Amatonormativity,wikipedia-stable
1208,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Nationalisme,wikipedia-stable
1208,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Nationalism,wikipedia-stable
1208,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D0%B8%D0%B7%D0%BC,wikipedia-stable
1208,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Nacionalismo,wikipedia-stable
1208,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D9%82%D9%88%D9%85%D9%8A%D8%A9,wikipedia-stable
1208,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Nacionalismo,wikipedia-stable
1208,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E6%B0%91%E6%97%8F%E4%B8%BB%E7%BE%A9,wikipedia-stable
1208,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D9%85%D9%84%DB%8C%E2%80%8C%DA%AF%D8%B1%D8%A7%DB%8C%DB%8C,wikipedia-stable
1209,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Discrimination_religieuse,wikipedia-stable
1209,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Religious_discrimination,wikipedia-stable
1210,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Classisme,wikipedia-stable
1210,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Class_discrimination,wikipedia-stable
1211,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Populisme_(politique),wikipedia-stable
1211,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Populism,wikipedia-stable
1211,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BF%D1%83%D0%BB%D0%B8%D0%B7%D0%BC,wikipedia-stable
1211,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Populismo,wikipedia-stable
1211,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%B4%D8%B9%D8%A8%D9%88%D9%8A%D8%A9,wikipedia-stable
1211,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Populismo,wikipedia-stable
1211,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E6%B0%91%E7%B2%B9%E4%B8%BB%E7%BE%A9,wikipedia-stable
1211,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%B9%D9%88%D8%A7%D9%85%E2%80%8C%DA%AF%D8%B1%D8%A7%DB%8C%DB%8C,wikipedia-stable
1212,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Discrimination_selon_l%27apparence_physique,wikipedia-stable
1212,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Lookism,wikipedia-stable
1213,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Discrimination_par_la_taille,wikipedia-stable
1213,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Sizeism,wikipedia-stable
1214,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/%C3%82gisme,wikipedia-stable
1214,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Ageism,wikipedia-stable
1215,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Cultural_cringe,wikipedia-stable
1216,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Oikophobie#Usage_politique,wikipedia-stable
1216,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Oikophobia,wikipedia-stable
1217,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Allophilie,wikipedia-stable
1217,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Allophilia,wikipedia-stable
1218,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Xenocentrism,wikipedia-stable
1218,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%9A%D1%81%D0%B5%D0%BD%D0%BE%D1%86%D0%B5%D0%BD%D1%82%D1%80%D0%B8%D0%B7%D0%BC,wikipedia-stable
1218,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Xenocentrismo,wikipedia-stable
1218,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D9%85%D8%B1%D9%83%D8%B2%D9%8A%D8%A9%20%D8%A7%D9%84%D8%A3%D8%AC%D9%86%D8%A8%D9%8A,wikipedia-stable
1218,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Xenocentrismo,wikipedia-stable
1218,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E5%A4%96%E6%97%8F%E4%B8%AD%E5%BF%83%E4%B8%BB%E7%BE%A9,wikipedia-stable
1218,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%A8%DB%8C%DA%AF%D8%A7%D9%86%D9%87%E2%80%8C%DA%AF%D8%B1%D8%A7%DB%8C%DB%8C,wikipedia-stable
1219,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Malinchismo,wikipedia-stable
1219,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Malinchism,wikipedia-stable
1220,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Clientitis,wikipedia-stable
1221,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Race_and_sexuality#Racial_fetishism,wikipedia-stable
1222,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Escapism,wikipedia-stable
1223,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Primitivisme,wikipedia-stable
1223,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Primitivism,wikipedia-stable
1224,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Appropriation_culturelle,wikipedia-stable
1224,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Cultural_appropriation,wikipedia-stable
1225,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Functional_fixedness,wikipedia-stable
1226,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Subjectivity,wikipedia-stable
1226,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%B0%D8%A7%D8%AA%D9%8A%D8%A9%20%28%D9%81%D9%84%D8%B3%D9%81%D8%A9%29,wikipedia-stable
1227,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Suggestibility,wikipedia-stable
1227,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%92%D0%BD%D1%83%D1%88%D0%B0%D0%B5%D0%BC%D0%BE%D1%81%D1%82%D1%8C,wikipedia-stable
1227,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Sugestionabilidade,wikipedia-stable
1227,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%AA%D8%A3%D8%AB%D9%8A%D8%B1%20%D8%A7%D9%84%D8%A5%D9%8A%D8%AD%D8%A7%D8%A1,wikipedia-stable
1227,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Sugestibilidad,wikipedia-stable
1227,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E5%8F%AF%E6%9A%97%E7%A4%BA%E6%80%A7,wikipedia-stable
1228,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Effet_de_d%C3%A9sinformation,wikipedia-stable
1228,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Misinformation_effect,wikipedia-stable
1229,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/D%C3%A9sirabilit%C3%A9_sociale,wikipedia-stable
1229,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Social-desirability_bias,wikipedia-stable
1230,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Social_comparison_bias,wikipedia-stable
1231,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Effet_de_halo,wikipedia-stable
1231,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Halo_effect,wikipedia-stable
1232,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Authority_bias,wikipedia-stable
1233,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Cheerleader_effect,wikipedia-stable
1234,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Effet_de_mode,wikipedia-stable
1234,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Bandwagon_effect,wikipedia-stable
1235,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Biais_de_groupe,wikipedia-stable
1235,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Groupshift,wikipedia-stable
1236,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Rhyme-as-reason_effect,wikipedia-stable
1237,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Comptabilit%C3%A9_mentale,wikipedia-stable
1237,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Mental_accounting,wikipedia-stable
1238,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Denomination_effect,wikipedia-stable
1239,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Effet_moins-c%27est-mieux,wikipedia-stable
1239,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Less-is-better_effect,wikipedia-stable
1240,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Subadditivity_effect,wikipedia-stable
1241,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Illusion_mon%C3%A9taire,wikipedia-stable
1241,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Money_illusion,wikipedia-stable
1242,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Idoles_du_Th%C3%A9%C3%A2tre,wikipedia-stable
1242,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Idola_theatri,wikipedia-stable
1243,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Dogme,wikipedia-stable
1243,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Dogma,wikipedia-stable
1243,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%B3%D0%BC%D0%B0%D1%82,wikipedia-stable
1243,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Dogma,wikipedia-stable
1243,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%AC%D8%B2%D9%85%D9%8A%D8%A9,wikipedia-stable
1243,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Dogma,wikipedia-stable
1243,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E6%95%99%E6%A2%9D,wikipedia-stable
1243,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%AC%D8%B2%D9%85%E2%80%8C%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%DB%8C,wikipedia-stable
1244,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Anthropocentrisme,wikipedia-stable
1244,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Anthropocentrism,wikipedia-stable
1244,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D1%82%D1%80%D0%BE%D0%BF%D0%BE%D1%86%D0%B5%D0%BD%D1%82%D1%80%D0%B8%D0%B7%D0%BC,wikipedia-stable
1244,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Antropocentrismo,wikipedia-stable
